xSize,tSize,Solution,Analytic,Error,Time
11,30,0.979748,0.553122,0.771304,0.0118989
11,31,0.980423,0.553122,0.772524,0.0111784
11,32,0.981054,0.553122,0.773666,0.0108488
11,33,0.981646,0.553122,0.774736,0.0122495
11,34,0.982202,0.553122,0.775742,0.0126978
11,35,0.982726,0.553122,0.776688,0.0144655
11,36,0.983219,0.553122,0.777581,0.0121759
11,37,0.983686,0.553122,0.778423,0.0118286
11,38,0.984126,0.553122,0.779221,0.0153736
11,39,0.984544,0.553122,0.779976,0.0116774
11,40,0.98494,0.553122,0.780692,0.0161841
11,41,0.985317,0.553122,0.781373,0.0137828
11,42,0.985675,0.553122,0.78202,0.0175589
11,43,0.986016,0.553122,0.782637,0.0172718
11,44,0.986341,0.553122,0.783225,0.0185883
11,45,0.986652,0.553122,0.783786,0.0166099
11,46,0.986948,0.553122,0.784322,0.0147303
11,47,0.987232,0.553122,0.784835,0.0174393
11,48,0.987504,0.553122,0.785327,0.0189336
11,49,0.987764,0.553122,0.785797,0.0183363
11,50,0.988014,0.553122,0.786249,0.0165722
11,51,0.988254,0.553122,0.786682,0.0190115
11,52,0.988484,0.553122,0.787098,0.0199583
11,53,0.988705,0.553122,0.787499,0.0210105
11,54,0.988918,0.553122,0.787884,0.0212104
11,55,0.989124,0.553122,0.788255,0.0208864
11,56,0.989321,0.553122,0.788613,0.0185594
11,57,0.989512,0.553122,0.788957,0.0198786
11,58,0.989696,0.553122,0.78929,0.0192473
11,59,0.989874,0.553122,0.789611,0.0172075
11,60,0.990045,0.553122,0.789922,0.0210412
11,61,0.990211,0.553122,0.790221,0.0204993
11,62,0.990372,0.553122,0.790512,0.0271371
11,63,0.990527,0.553122,0.790792,0.0303956
11,64,0.990677,0.553122,0.791064,0.0308673
11,65,0.990823,0.553122,0.791328,0.0246815
11,66,0.990964,0.553122,0.791583,0.0278721
11,67,0.991101,0.553122,0.79183,0.0255491
11,68,0.991234,0.553122,0.79207,0.0373312
11,69,0.991363,0.553122,0.792303,0.0232894
11,70,0.991488,0.553122,0.79253,0.0283787
11,71,0.99161,0.553122,0.79275,0.0308657
11,72,0.991728,0.553122,0.792963,0.0279447
11,73,0.991843,0.553122,0.793171,0.0266951
11,74,0.991954,0.553122,0.793373,0.0253873
11,75,0.992063,0.553122,0.79357,0.0281727
11,76,0.992169,0.553122,0.793761,0.0267659
11,77,0.992272,0.553122,0.793947,0.100015
11,78,0.992372,0.553122,0.794129,0.0263002
11,79,0.99247,0.553122,0.794305,0.0261936
11,80,0.992566,0.553122,0.794478,0.0274658
11,81,0.992658,0.553122,0.794646,0.0268463
11,82,0.992749,0.553122,0.79481,0.0282839
11,83,0.992838,0.553122,0.794969,0.0296035
11,84,0.992924,0.553122,0.795126,0.0270731
11,85,0.993008,0.553122,0.795278,0.0306932
11,86,0.99309,0.553122,0.795427,0.0265477
11,87,0.993171,0.553122,0.795572,0.0291755
11,88,0.993249,0.553122,0.795714,0.0274206
11,89,0.993326,0.553122,0.795852,0.0277647
11,90,0.993401,0.553122,0.795988,0.0262487
11,91,0.993474,0.553122,0.796121,0.0273241
11,92,0.993546,0.553122,0.79625,0.027132
11,93,0.993616,0.553122,0.796377,0.0274231
11,94,0.993685,0.553122,0.796501,0.0266683
11,95,0.993752,0.553122,0.796623,0.0446295
11,96,0.993818,0.553122,0.796741,0.0306214
11,97,0.993882,0.553122,0.796858,0.0295797
11,98,0.993945,0.553122,0.796972,0.0309547
11,99,0.994007,0.553122,0.797084,0.0301195
11,100,0.994067,0.553122,0.797193,0.0297028
12,10,0.925135,0.547492,0.689769,0.0067017
12,11,0.931604,0.547492,0.701584,0.0081291
12,12,0.936896,0.547492,0.711251,0.0047723
