xValues,tValues,Solution
0.693878,0.285714,3.25329e-06
0.734694,0.285714,2.7645e-05
0.77551,0.285714,0.000168625
0.816327,0.285714,0.000762342
0.857143,0.285714,0.00264031
0.897959,0.285714,0.00725273
0.938776,0.285714,0.0163707
0.979592,0.285714,0.0314219
1.02041,0.285714,0.0529174
1.06122,0.285714,0.0803518
1.10204,0.285714,0.112546
1.14286,0.285714,0.148129
1.18367,0.285714,0.185894
1.22449,0.285714,0.22495
1.26531,0.285714,0.264718
1.30612,0.285714,0.30486
1.34694,0.285714,0.34519
1.38776,0.285714,0.385614
1.42857,0.285714,0.426089
1.46939,0.285714,0.466559
1.5102,0.285714,0.506938
1.55102,0.285714,0.546991
1.59184,0.285714,0.586446
1.63265,0.285714,0.624168
1.67347,0.285714,0.661096
1.71429,0.285714,0.691918
1.7551,0.285714,0.727135
1.79592,0.285714,0.739661
1.83673,0.285714,0.790715
1.87755,0.285714,0.747209
1.91837,0.285714,0.885711
1.95918,0.285714,0.668468
2,0.285714,1.09516
0,0.326531,0
0.0408163,0.326531,0
0.0816327,0.326531,0
0.122449,0.326531,0
0.163265,0.326531,0
0.204082,0.326531,0
0.244898,0.326531,0
0.285714,0.326531,0
0.326531,0.326531,0
0.367347,0.326531,5.57125e-19
0.408163,0.326531,2.33282e-16
0.44898,0.326531,3.65361e-14
0.489796,0.326531,2.90712e-12
0.530612,0.326531,1.34172e-10
0.571429,0.326531,3.87834e-09
0.612245,0.326531,7.39285e-08
0.653061,0.326531,9.65692e-07
0.693878,0.326531,8.91971e-06
0.734694,0.326531,5.99161e-05
0.77551,0.326531,0.000300808
0.816327,0.326531,0.00116109
0.857143,0.326531,0.00355022
0.897959,0.326531,0.00887085
0.938776,0.326531,0.0186843
0.979592,0.326531,0.0341626
1.02041,0.326531,0.0556797
1.06122,0.326531,0.0827734
1.10204,0.326531,0.114423
1.14286,0.326531,0.149426
1.18367,0.326531,0.186686
1.22449,0.326531,0.225356
1.26531,0.326531,0.264852
1.30612,0.326531,0.304809
1.34694,0.326531,0.345014
1.38776,0.326531,0.385347
1.42857,0.326531,0.425726
1.46939,0.326531,0.466056
1.5102,0.326531,0.506187
1.55102,0.326531,0.545767
1.59184,0.326531,0.58456
1.63265,0.326531,0.621404
1.67347,0.326531,0.657221
1.71429,0.326531,0.687132
1.7551,0.326531,0.721606
1.79592,0.326531,0.733716
1.83673,0.326531,0.785102
1.87755,0.326531,0.742421
1.91837,0.326531,0.882197
1.95918,0.326531,0.666629
2,0.326531,1.09516
0,0.367347,0
0.0408163,0.367347,0
0.0816327,0.367347,0
0.122449,0.367347,0
0.163265,0.367347,0
0.204082,0.367347,0
0.244898,0.367347,0
0.285714,0.367347,2.65625e-22
0.326531,0.367347,2.10759e-19
0.367347,0.367347,5.92295e-17
0.408163,0.367347,8.11662e-15
0.44898,0.367347,6.25073e-13
0.489796,0.367347,2.94054e-11
0.530612,0.367347,8.93823e-10
0.571429,0.367347,1.82943e-08
0.612245,0.367347,2.60457e-07
0.653061,0.367347,2.65116e-06
0.693878,0.367347,1.97804e-05
0.734694,0.367347,0.000110835
0.77551,0.367347,0.000478195
0.816327,0.367347,0.00163112
0.857143,0.367347,0.00452255
0.897959,0.367347,0.0104858
0.938776,0.367347,0.0208989
0.979592,0.367347,0.0367363
1.02041,0.367347,0.0582731
1.06122,0.367347,0.085082
1.10204,0.367347,0.116264
1.14286,0.367347,0.150749
1.18367,0.367347,0.187538
1.22449,0.367347,0.225829
1.26531,0.367347,0.265045
1.30612,0.367347,0.304803
1.34694,0.367347,0.344865
1.38776,0.367347,0.385079
1.42857,0.367347,0.425325
1.46939,0.367347,0.465451
1.5102,0.367347,0.505254
1.55102,0.367347,0.544344
1.59184,0.367347,0.582443
1.63265,0.367347,0.618473
1.67347,0.367347,0.65344
1.71429,0.367347,0.682554
1.7551,0.367347,0.716539
1.79592,0.367347,0.728526
1.83673,0.367347,0.780206
1.87755,0.367347,0.738315
1.91837,0.367347,0.879261
1.95918,0.367347,0.6651
2,0.367347,1.09516
0,0.408163,0
0.0408163,0.408163,0
0.0816327,0.408163,0
0.122449,0.408163,0
0.163265,0.408163,0
0.204082,0.408163,3.53382e-26
0.244898,0.408163,6.35453e-23
0.285714,0.408163,3.64074e-20
0.326531,0.408163,9.44408e-18
0.367347,0.408163,1.30362e-15
0.408163,0.408163,1.05449e-13
0.44898,0.408163,5.33483e-12
0.489796,0.408163,1.7701e-10
0.530612,0.408163,3.99545e-09
0.571429,0.408163,6.32025e-08
0.612245,0.408163,7.18726e-07
0.653061,0.408163,6.01323e-06
0.693878,0.408163,3.78511e-05
0.734694,0.408163,0.000183382
0.77551,0.408163,0.00070036
0.816327,0.408163,0.00216233
0.857143,0.408163,0.00553972
0.897959,0.408163,0.0120868
0.938776,0.408163,0.0230235
0.979592,0.408163,0.0391687
1.02041,0.408163,0.0607235
1.06122,0.408163,0.0872894
