xValues,tValues,Solution
1.06122,0.653061,1.89195
1.10204,0.653061,2.01235
1.14286,0.653061,2.13776
1.18367,0.653061,2.26839
1.22449,0.653061,2.40447
1.26531,0.653061,2.54622
1.30612,0.653061,2.69387
1.34694,0.653061,2.84768
1.38776,0.653061,3.00789
1.42857,0.653061,3.17478
1.46939,0.653061,3.34862
1.5102,0.653061,3.5297
1.55102,0.653061,3.71832
1.59184,0.653061,3.91481
1.63265,0.653061,4.11948
1.67347,0.653061,4.33267
1.71429,0.653061,4.55475
1.7551,0.653061,4.78608
1.79592,0.653061,5.02705
1.83673,0.653061,5.27806
1.87755,0.653061,5.53952
1.91837,0.653061,5.81188
1.95918,0.653061,6.09558
2,0.653061,6.48422
0,0.693878,0
0.0408163,0.693878,0.0437021
0.0816327,0.693878,0.0870985
0.122449,0.693878,0.132303
0.163265,0.693878,0.17939
0.204082,0.693878,0.22844
0.244898,0.693878,0.279532
0.285714,0.693878,0.332754
0.326531,0.693878,0.388192
0.367347,0.693878,0.44594
0.408163,0.693878,0.506094
0.44898,0.693878,0.568754
0.489796,0.693878,0.634025
0.530612,0.693878,0.702014
0.571429,0.693878,0.772837
0.612245,0.693878,0.846609
0.653061,0.693878,0.923455
0.693878,0.693878,1.0035
0.734694,0.693878,1.08689
0.77551,0.693878,1.17374
0.816327,0.693878,1.26422
0.857143,0.693878,1.35846
0.897959,0.693878,1.45663
0.938776,0.693878,1.55889
0.979592,0.693878,1.66541
1.02041,0.693878,1.77637
1.06122,0.693878,1.89195
1.10204,0.693878,2.01235
1.14286,0.693878,2.13776
1.18367,0.693878,2.26839
1.22449,0.693878,2.40447
1.26531,0.693878,2.54622
1.30612,0.693878,2.69387
1.34694,0.693878,2.84768
1.38776,0.693878,3.00789
1.42857,0.693878,3.17478
1.46939,0.693878,3.34862
1.5102,0.693878,3.5297
1.55102,0.693878,3.71832
1.59184,0.693878,3.91481
1.63265,0.693878,4.11948
1.67347,0.693878,4.33267
1.71429,0.693878,4.55475
1.7551,0.693878,4.78608
1.79592,0.693878,5.02705
1.83673,0.693878,5.27806
1.87755,0.693878,5.53952
1.91837,0.693878,5.81188
1.95918,0.693878,6.09558
2,0.693878,6.48422
0,0.734694,0
0.0408163,0.734694,0.0437021
0.0816327,0.734694,0.0870985
0.122449,0.734694,0.132303
0.163265,0.734694,0.17939
0.204082,0.734694,0.22844
0.244898,0.734694,0.279532
0.285714,0.734694,0.332754
0.326531,0.734694,0.388192
0.367347,0.734694,0.44594
0.408163,0.734694,0.506094
0.44898,0.734694,0.568754
0.489796,0.734694,0.634025
0.530612,0.734694,0.702014
0.571429,0.734694,0.772837
0.612245,0.734694,0.846609
0.653061,0.734694,0.923455
0.693878,0.734694,1.0035
0.734694,0.734694,1.08689
0.77551,0.734694,1.17374
0.816327,0.734694,1.26422
0.857143,0.734694,1.35846
0.897959,0.734694,1.45663
0.938776,0.734694,1.55889
0.979592,0.734694,1.66541
1.02041,0.734694,1.77637
1.06122,0.734694,1.89195
1.10204,0.734694,2.01235
1.14286,0.734694,2.13776
1.18367,0.734694,2.26839
1.22449,0.734694,2.40447
1.26531,0.734694,2.54622
1.30612,0.734694,2.69387
1.34694,0.734694,2.84768
1.38776,0.734694,3.00789
1.42857,0.734694,3.17478
1.46939,0.734694,3.34862
1.5102,0.734694,3.5297
1.55102,0.734694,3.71832
1.59184,0.734694,3.91481
1.63265,0.734694,4.11948
1.67347,0.734694,4.33267
1.71429,0.734694,4.55475
1.7551,0.734694,4.78608
1.79592,0.734694,5.02705
1.83673,0.734694,5.27806
1.87755,0.734694,5.53952
1.91837,0.734694,5.81188
