xValues,tValues,Solution
1.5102,0.571429,3.48863
1.55102,0.571429,3.67246
1.59184,0.571429,3.86058
1.63265,0.571429,4.04913
1.67347,0.571429,4.23086
1.71429,0.571429,4.39411
1.7551,0.571429,4.52273
1.79592,0.571429,4.59785
1.83673,0.571429,4.60327
1.87755,0.571429,4.52279
1.91837,0.571429,4.41628
1.95918,0.571429,3.85618
2,0.571429,6.48422
0,0.612245,0.00769054
0.0408163,0.612245,0.0487
0.0816327,0.612245,0.0937179
0.122449,0.612245,0.13958
0.163265,0.612245,0.186688
0.204082,0.612245,0.235362
0.244898,0.612245,0.285845
0.285714,0.612245,0.338323
0.326531,0.612245,0.392941
0.367347,0.612245,0.449816
0.408163,0.612245,0.509057
0.44898,0.612245,0.570767
0.489796,0.612245,0.635049
0.530612,0.612245,0.70201
0.571429,0.612245,0.771762
0.612245,0.612245,0.84442
0.653061,0.612245,0.920105
0.693878,0.612245,0.998943
0.734694,0.612245,1.08107
0.77551,0.612245,1.16661
0.816327,0.612245,1.25572
0.857143,0.612245,1.34854
0.897959,0.612245,1.44523
0.938776,0.612245,1.54594
0.979592,0.612245,1.65085
1.02041,0.612245,1.76014
1.06122,0.612245,1.87397
1.10204,0.612245,1.99255
1.14286,0.612245,2.11606
1.18367,0.612245,2.24473
1.22449,0.612245,2.37875
1.26531,0.612245,2.51836
1.30612,0.612245,2.66378
1.34694,0.612245,2.81525
1.38776,0.612245,2.97301
1.42857,0.612245,3.13725
1.46939,0.612245,3.30808
1.5102,0.612245,3.48528
1.55102,0.612245,3.66798
1.59184,0.612245,3.85404
1.63265,0.612245,4.03905
1.67347,0.612245,4.21531
1.71429,0.612245,4.37117
1.7551,0.612245,4.49128
1.79592,0.612245,4.55863
1.83673,0.612245,4.55964
1.87755,0.612245,4.48061
1.91837,0.612245,4.3827
1.95918,0.612245,3.83759
2,0.612245,6.48422
0,0.653061,0.00771762
0.0408163,0.653061,0.0488678
0.0816327,0.653061,0.0940189
0.122449,0.653061,0.139982
0.163265,0.653061,0.187154
0.204082,0.653061,0.235855
0.244898,0.653061,0.286336
0.285714,0.653061,0.338789
0.326531,0.653061,0.393366
0.367347,0.653061,0.450191
0.408163,0.653061,0.509375
0.44898,0.653061,0.571023
0.489796,0.653061,0.635239
0.530612,0.653061,0.702133
0.571429,0.653061,0.771813
0.612245,0.653061,0.844398
0.653061,0.653061,0.920006
0.693878,0.653061,0.998764
0.734694,0.653061,1.0808
0.77551,0.653061,1.16626
0.816327,0.653061,1.25528
0.857143,0.653061,1.34801
0.897959,0.653061,1.44459
0.938776,0.653061,1.54521
0.979592,0.653061,1.65001
1.02041,0.653061,1.75918
1.06122,0.653061,1.8729
1.10204,0.653061,1.99136
1.14286,0.653061,2.11475
1.18367,0.653061,2.24328
1.22449,0.653061,2.37717
1.26531,0.653061,2.51664
1.30612,0.653061,2.66191
1.34694,0.653061,2.81322
1.38776,0.653061,2.97079
1.42857,0.653061,3.13478
1.46939,0.653061,3.3052
1.5102,0.653061,3.48169
1.55102,0.653061,3.6631
1.59184,0.653061,3.84687
1.63265,0.653061,4.02814
1.67347,0.653061,4.19895
1.71429,0.653061,4.34776
1.7551,0.653061,4.46016
1.79592,0.653061,4.52088
1.83673,0.653061,4.51858
1.87755,0.653061,4.4416
1.91837,0.653061,4.35202
1.95918,0.653061,3.82071
2,0.653061,6.48422
0,0.693878,0.00774333
0.0408163,0.693878,0.0490272
0.0816327,0.693878,0.0943059
0.122449,0.693878,0.140367
0.163265,0.693878,0.187602
0.204082,0.693878,0.236334
0.244898,0.693878,0.286815
0.285714,0.693878,0.339247
0.326531,0.693878,0.393786
0.367347,0.693878,0.450562
0.408163,0.693878,0.509689
0.44898,0.693878,0.571276
0.489796,0.693878,0.635428
0.530612,0.693878,0.702253
0.571429,0.693878,0.771863
0.612245,0.693878,0.844374
0.653061,0.693878,0.919905
0.693878,0.693878,0.998584
0.734694,0.693878,1.08054
0.77551,0.693878,1.16591
0.816327,0.693878,1.25484
0.857143,0.693878,1.34747
0.897959,0.693878,1.44396
0.938776,0.693878,1.54447
0.979592,0.693878,1.64917
1.02041,0.693878,1.75823
1.06122,0.693878,1.87184
1.10204,0.693878,1.99017
1.14286,0.693878,2.11344
1.18367,0.693878,2.24184
1.22449,0.693878,2.37559
1.26531,0.693878,2.51491
1.30612,0.693878,2.66003
1.34694,0.693878,2.81117
1.38776,0.693878,2.96854
1.42857,0.693878,3.13224
1.46939,0.693878,3.30219
1.5102,0.693878,3.47785
1.55102,0.693878,3.65779
1.59184,0.693878,3.83907
1.63265,0.693878,4.0165
1.67347,0.693878,4.18192
1.71429,0.693878,4.32408
1.7551,0.693878,4.42953
1.79592,0.693878,4.48459
1.83673,0.693878,4.47987
1.87755,0.693878,4.40538
1.91837,0.693878,4.32384
1.95918,0.693878,3.80531
2,0.693878,6.48422
0,0.734694,0.0077678
0.0408163,0.734694,0.0491791
0.0816327,0.734694,0.0945801
0.122449,0.734694,0.140737
0.163265,0.734694,0.188035
0.204082,0.734694,0.236798
0.244898,0.734694,0.287284
0.285714,0.734694,0.339696
0.326531,0.734694,0.394199
0.367347,0.734694,0.450928
0.408163,0.734694,0.51
0.44898,0.734694,0.571527
0.489796,0.734694,0.635614
0.530612,0.734694,0.702372
0.571429,0.734694,0.771912
0.612245,0.734694,0.844348
0.653061,0.734694,0.919803
0.693878,0.734694,0.998402
0.734694,0.734694,1.08028
0.77551,0.734694,1.16556
0.816327,0.734694,1.2544
0.857143,0.734694,1.34694
0.897959,0.734694,1.44333
0.938776,0.734694,1.54374
0.979592,0.734694,1.64833
1.02041,0.734694,1.75728
1.06122,0.734694,1.87077
1.10204,0.734694,1.98899
1.14286,0.734694,2.11213
1.18367,0.734694,2.2404
1.22449,0.734694,2.37401
1.26531,0.734694,2.51319
1.30612,0.734694,2.65815
1.34694,0.734694,2.80912
1.38776,0.734694,2.96625
